key,path,notext
5uuisxdXhusEoUao0K8mIp,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_rusek_etal_unveiling} Unveiling the potential of Graph Neural Networks for network modeling and optimization in SDN.pdf",
2R7f0R2jBmI266UYaY2sG8,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_sadiq_etal_enhanced} Enhanced q-least Mean Square.pdf",
16jlloRBYGWIYkCwIAg0Qy,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_schutt_etal_unifying} Unifying machine learning and quantum chemistry with a deep neural network for molecular wavefunctions.pdf",
5SxqLIlKMwqu2UoqOMgUez,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_siedenburg_specifying} Specifying the perceptual relevance of onset transients for musical instrument identification.pdf",
5pbuaWHoZ2yOS2AYiqeO0G,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_stoll_etal_carbon} The Carbon Footprint of Bitcoin.pdf",
hSZQCOf9dKYa2qgmICMel,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_strubell_etal_energy} Energy and Policy Considerations for Deep Learning in NLP.pdf",
1GRKhdOQosQgu2yMwaQ8wb,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_tavanaei_etal_deep} Deep learning in spiking neural networks.pdf",
7C9edFYg9OGeQieaiYSCJ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_turchet_smart} Smart Musical Instruments.pdf",
5UQXda5GoMOQ0AU0sSaECp,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_unoki_etal_how} How the temporal amplitude envelope of speech contributes to urgency perception.pdf",
5TUk9VvmScuA4yGc2aYWkK,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_wang_etal_d} 3D Human Pose Machines with Self-supervised Learning.pdf",
6MzJqnw9jOeAuICO2WEeAB,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_wang_etal_packing} Packing Convolutional Neural Networks in the Frequency Domain.pdf",
5SvXdz1YtyemU8y4QcCYU3,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_xu_etal_modeling} Modeling the Echelle Spectra Continuum with Alpha Shapes and Local Regression Fitting.pdf",
2M5kTVjPmEYgK8MmeWmMiN,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2019_zakharov_etal_fewshot} Few-Shot Adversarial Learning of Realistic Neural Talking Head Models.pdf",
1ALHFg0s1m6i4wW02IsKUT,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_asaka_etal_quantum} Quantum circuit for the fast Fourier transform.pdf",
6Q1kCif8fSQwsogwoMW8Iu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_bangari_etal_digital} Digital Electronics and Analog Photonics for Convolutional Neural Networks DEAP-CNNs.pdf",
7vTB2p22BigOw0cCUGeIYN,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_bohra_etal_learning} Learning Activation Functions in Deep Spline Neural Networks.pdf",
7pPq9AisQoqisQ0yuCggCF,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_chen_etal_flexible} Flexible bandwidth reduction technique for envelope tracking using lowpass finite impulse response filters.pdf",
50VSx5tx8Qum4Amwg0cUM4,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_ghezzi_etal_agile} Agile Business Model Innovation in Digital Entrepreneurship.pdf",
4uEcbEv8PKsmEYWswQ6Mqr,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_hossain_etal_playing} Playing Virtual Musical Drums by MEMS 3D Accelerometer Sensor Data and Machine Learning.pdf",
1rN4tWhDEIuiCuS4OUIm8b,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_ito_special} On special values at integers of L-functions of Jacobi theta products of weight 3.pdf",
3W8IsgwDEAuyquseIiUQMA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_marco_etal_mapping} Mapping the epigenomic and transcriptomic interplay during memory formation and recall in the hippocampal engram ensemble.pdf",
4TJwzmGybSEqgcgcKueUe0,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_pessoa_etal_generic} A generic exact solver for vehicle routing and related problems.pdf",
6632VYS2NG0WUkmgYiuGsS,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_tahiroglu_etal_digital} Digital Musical Instruments as Probes.pdf",
1Xvoy5aSfKeAquWcKE6SmV,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_tronchin_etal_sound} Sound Characterization through Intensity of Acoustic Radiation Measurement.pdf",
5XjABmc7DyoEEc2cisoO4c,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2020_wang_etal_slidingwindow} A sliding-window DFT based algorithm for parameter estimation of multi-frequency signal.pdf",
78KlF5mDa8IIGmGu22w00w,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {2021_wu_etal_comprehensive} A Comprehensive Survey on Graph Neural Networks.pdf",
2gPbcHVOO8E0WG6i0CCoWK,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!a {year_karjalainen_etal_compilation} Compilation of unified physical models for efficient sound synthesis.pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {1970_gillespie_quantum} A Quantum Mechanics Primer.pdf",True
5sg2faTcME88oMSoCIaAwM,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2005_serway_etal_modern} Modern Physics.pdf",
7owh9264YEsGwOMEMWyK2v,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2007_nisan_etal_algorithmic} Algorithmic game theory.pdf",
2SRLJz3gvSqEQYUwYWse4D,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2007_probert_design} Design Manufacture and Analysis of a Carbon Fiber Epoxy Composite Acoustic Guitar.pdf",
1nvRpEWEoYSmaOG0CqWMWs,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2008_dahlquist_numerical} Numerical Methods in Scientific Computing.pdf",
4g8u9IEp4A6WqeAcCQ4IQf,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2008_halliday_etal_fundamentals} Fundamentals of Physics Extended.pdf",
1Y1ryiR5daWCsQIASqMSW0,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2011_erocal_algebraic} Algebraic Extensions for Symbolic Summation.pdf",
4hqrL9Rndum2w0EeuGMMAB,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2011_hudson_process} Process.pdf",
2aejWeKsjegUCEoSMUWCMl,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2014_vanderbei_linear} Linear programming.pdf",
6bh4O6pTyM2YMgIcwcumuv,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2015_sterling_etal_principles} Principles of neural design.pdf",
qozI0jQPcWs6yK0oEcgSe,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2016_young_etal_introduction} Introduction to Polymers.pdf",
6lMWIyNNIcwEkaC2cUUcyF,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2017_kaehler_etal_learning} Learning OpenCV 3.epub",
3NNcdpIvFuEi00swQIuSwP,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2018_brown_etal_strategic} Strategic Operations Management.pdf",
3DgmsV0UFamOkmAsyOcYkO,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2020_bennett_digital} Digital Audio Theory.pdf",
2HJchglomcKcYsIGqyqO4W,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2020_duarte_resonate} Resonate.pdf",
729wiLvrfakWAYgms0AWIF,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2020_moloi_etal_artificial} Artificial Intelligence in Economics and Finance Theories.pdf",
62vKfxH4aI8G8kMkCA4Usk,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!b {2020_subramanian_deep} Deep Learning With PyTorch.pdf",
2qdd32CNjKQSESMOcwwUIm,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {1996_sutherland_harmonic} The Harmonic Oscillator.PDF",
2bIuy5mXNykMscmUImUiYd,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {1999_pollock_smoothing} Smoothing with Cubic Splines.pdf",
6lwSMjB7Y4imuoQASsocCu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2006_smith_basic} A Basic Introduction to Digital Waveguide Synthesis for the Technically Inclined.pdf",
2mkHdfTz9iaOGYe6AwAgQV,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2006_ulrich_envelope} Envelope calculation from the Hilbert transform.pdf",
6oXZzTZvtm82UcY6SMooAa,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2008_smith_digital} Digital Waveguide Architectures for Virtual Musical Instruments.pdf",
75orVkwapaMS80OOi8ewgv,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2014_graves_etal_neural} Neural Turing Machines.pdf",
6H2xifxSmsiIWU6isYQGEF,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2018_bergman1} Derivation of the Wave Equation.pdf",
tSa5qk5Czm444QGmUMoQk,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2019_sousa_etal_theoretical} Theoretical neuroscience.pdf",
1VAOo5SG9Wy6aIO0S6akiD,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2020_conlon_etal_lower} Lower bounds for multicolor ramsey numbers.pdf",
2LrZuOiWbmOOWiEyUuooqm,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2020_hwang_etal_image} Image Colorization with Deep Convolutional Neural Networks.pdf",
7kYx84tRPasssCAe6YUoGe,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2020_nguyen_etal_superhuman} Super-human performance in online low-latency recognition of conversational speech.pdf",
4Fte4J4FkAsgC2iY0c8i8y,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2020_zhao_etal_verticalhorizontal} Vertical-horizontal structured attention for generating music with chords.pdf",
2Xo56FJx2UYSggKUcEk667,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {2021_dawkins_calculus} Calculus II sequences and Series.pdf",
1EOPmrw4MkCuU2UIq6gYoc,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\renamed\!r {year_rush_music} Music theory for musicians and normal people.pdf",
3EoK4Cv7LauaIScWmUKaA3,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\!a {2016_he_etal} A Praat-Based Algorithm to Extract the Amplitude Envelope and Temporal Fine Structure Using the Hilbert Transform.PDF",
4xJHAYNbewaYmeCAsQKu8S,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\!a {2017_qi_etal_relative} Relative contributions of acoustic temporal fine structure and envelope cues for lexical tone perception in noise.pdf",
jenXs8m7E460QuKMeO0C0,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\!a {2018_zhu_etal_contributions} Contributions of temporal cue on the perception of speaker individuality and vocal emotion for noise-vocoded speech.pdf",
4zvGte8y0waCYgquQQm2Og,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\1995 Speech Recognition with Primarily Temporal Cues - Shannon et al.pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\1995 Temporal envelope and fine structure cues for speech intelligibility - Drullman.pdf",True
7jlFKj1GGQywEU6cOC6cEl,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\2008 2D Image Analysis by Generalized Hilbert Transforms in Conformal Space - Wietzke.pdf",
4MBO7a32Hei622U8u6EiO6,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\2009 Applications of signal analysis using autoregressive models for amplitude modulation - Ganapathy et al..pdf",
4YG4RNUjhKkEWoCWSk4WMj,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\2010 Autoregressive frequency detection using Regularized Least Squares - Chen and Gel.pdf",
4V9ecudw6Q2qu6OukOQyAf,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\2015 Automated extraction of ground surface along urban roads from mobile laser scanning point clouds - Wu.pdf",
6cujd5sfo4aUuOIUwesoeV,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\alpha shapes\!a {2016_varytimidis_etal} α-shapes for local feature detection.pdf",
5Hf2ohV3MWus2yK4EsGoQl,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\alpha shapes\1983 On the shape of a set of points in the plane - Edelsbrunner et al.pdf",
7umLkRISEoIqoSsemy4oap,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\alpha shapes\1994 Three-dimensional alpha shapes - Edelsbrunner & Mücke.pdf",
7Ba4zf2a7CSusM64MCymUX,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\alpha shapes\2010 Alpha Shapes  a Survey - Edelsbrunner.pdf",
1tNZF3VjL6WsUcG0wUkyCD,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\analytic signal\2007 The History of Applications of Analytic Signals in Electrical and Radio Engineering - Hahn.pdf",
5CEQtP46qceK8OAUkkOUef,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\analytic signal\Analytic_signal_processing_in_music_comp.pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\analytic signal\gabor1946.pdf",True
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\analytic signal\RM3439.pdf",True
7jGmgAed6owYwCQAQ0SaIK,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\!a {2014_carroll_etal_survey} A Survey of the Differential Geometry of Discrete Curves.pdf",
2CEBzc2aD6yweKIgCCasAX,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\2008 Curvature and Torsion Estimators for 3D Curves - Nguyen and Debled-Rennesson.pdf",
wxUkgnCDssIaCgQGuiGKa,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\2008 Curvatures of Smooth and Discrete Surfaces - Sullivan.pdf",
7DTx73lENq0yiaY0OMicSh,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\2010 A Novel Curvature Estimator for Digital Curves and Images - Fleischmann.pdf",
3XAeCbt98Icmc6gouGoEqQ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\2010 Discrete Curvature Based on Osculating Circle Estimation - Coeurjolly.pdf",
6dCN7hxwtywEmmCqQ2eCt,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\2010 Robust and Accurate Curvature Estimation Using Adaptive Line Integrals - Lin et al..pdf",
5yu7H8WTssIW0WyG8UkyOX,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\2013 First steps in differential geometry Riemannian, contact, symplectic - McInerney.pdf",
50Pgekce4gYsiGsqouMAX,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\2014 A Short Course in Computational Geometry and Topology - Edelsbrunner.pdf",
21ycZ1ggLia6Qs2imsmeo1,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\2016 Mesh Statistics for Robust Curvature Estimation - Váša.pdf",
1aIaQuqoZsAYeAC8my0yiD,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\2016 Multivariate analysis of curvature estimators - Váša.pdf",
6Gr0CJizQIAcqO8Cccqy45,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\An easier derivation of the curvature formula from first principles - Ferguson.pdf",
4jlcCsMjAAi8weGCO62SAz,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\Lectures in Discrete Diﬀerential Geometry 1 – Plane Curves - Vouga.pdf",
7Mp2jkZ8sMgcUWsq4ugGUd,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\curvature\Radius of Curvature Alternative Derivation (1).pdf",
6KJtXccnxmio6YgiYOgwGI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\!a {2011_caetano_etal_improved} Improved estimation of the amplitude envelope of time-domain signals using true envelope cepstral smoothing.pdf",
1qs947jj3GcYg2eCGoiyIm,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\!a {2011_lokki_etal_engaging} Engaging concert hall acoustics is made up of temporal envelope preserving reflections.pdf",
3Av88GITJCaqEwC6M6CGKO,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\!a {2011_turner_etal_demodulation} Demodulation as Probabilistic Inference.pdf",
661NJllOWQIwo48ewqgOmA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\!a {2013_meng_etal_empirical} An empirical envelope estimation algorithm.pdf",
4y6N4HP1VCsSQyK648gcMK,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\!a {2014_yang_etal_fast} Fast digital envelope detector based on generalized harmonic wavelet transform for BOTDR performance improvement.pdf",
1PtOaGGCE8YiQYgQioMgeR,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\!a {2015_yang_etal_representing} Representing the evolving temporal envelope of musical instruments sounds using Computer Vision methods.pdf",
4kYmOcgqy4igYGGgMw8YSh,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\!a {2015_yang_etal_skeletonbased} Skeleton-based audio envelope shape analysis.pdf",
1Hq8vsjsCo8iMiyeWaUsQu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\!a {2017_lyons_digital} Digital Envelope Detection.pdf",
4KMrAPCvqU44skaEwOQ6MT,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\1996 On the amplitude- and frequency-modulation decomposition of signalsa) - Loughlin and Tacer.pdf",
60WvEatCWQkKAwg2auey4n,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\1998 The empirical mode decomposition and the Hilbert spectrum for nonlinear and non-stationary time series analysis - Huang et al..pdf",
6uoE12nFwQYk2woE4MMEoN,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\1999 A Digital Envelope Detection Filter for Real-Time Operation - Fritsch.pdf",
gDbBBuZFv24CO8kYKS0GI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\2007 Autoregressive Modeling of Temporal Envelopes - Athineos and Ellis.pdf",
6RoH0egqL6ukqUKs6sIAuc,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\2010 Autoregressive Modeling of TemporalSpectral Envelopes With Finite-Length Discrete Trigonometric Transforms - Hsu and Liu.pdf",
3hXAHmrdR6G8q0YkqUysar,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\2015 Anefficient quadrature demodulator for medical ultrasound imaging - Zhou.pdf",
6eW01QlHqg8EUW4u80AUUi,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\envelope\On the relationship between multi-channel envelope and temporal ﬁne structure - Søndergaard et al..pdf",
4BA0QyuRIskyq0aWYoWiOg,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\total last squares\2012 Linear and Nonlinear Models - Grafarend and Awange.PDF",
13i6IQ0exQiOYIG4WwiAua,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\envelope\total last squares\2014 A tutorial on the total least squares method for fitting a straight line and a plane - Muñoz et al..pdf",
5zfi48nwMo8EowG4yw4acE,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\introducao\2010 Replay - Donovan and OverDrive.pdf",
3PWJcxCn7GIq2ueG8cgc4s,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Thesis\introducao\2012 Before the crash early video game history - Wolf.pdf",
